Tweet_id,date,user,text
1245843037797986306,04/02/2020,dbehee,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245842959045554178,04/02/2020,leo_cadle,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245842921435172871,04/02/2020,sbalatan,tslateslas staff chemical engineer and lead subject expert in the battery cell materials and engineering rampd team depa
1245842700068220928,04/02/2020,davidjkon,tsla repo
1245842646674931713,04/02/2020,urarthur,tesla delivered  and produced almost  vehicles tsla
1245842526335975424,04/02/2020,MacroVigilante,will you say the same about tsla when that fraud is finally outedwill you apologize for promoting it
1245842412934778880,04/02/2020,MarcoDaCostaFX,tsla action after hours  seems like its saying something about overall risk factories shut down and big move on o
1245842372363079682,04/02/2020,RustyBiggs1,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245842308970536960,04/02/2020,Bestspiler,last day of  for tsla we should get delivery and production numbers on thursday or fridayhere are the current fact
1245842098747781122,04/02/2020,rocobasilisk,good headline for tsla
1245842033245290497,04/02/2020,OppayahTwitR,win i like jim chanos he knows how to kick tsla at the right moment to creat great sale price thank
1245842001444122624,04/02/2020,michael_diiorio,said before but wo tsla is presently worth  billion down from over  billion right now it produces
1245841978589245440,04/02/2020,rocobasilisk,a lot of people dont understand  giving others tsla stock buying opportunities every now and then
1245841956737089537,04/02/2020,investingwbrady,tsla is such an annoying stock the cars are great though
1245841916370903040,04/02/2020,edavidds,per  on  does tsla hit allsigns of ethical collapse pressure to maintain sfear amp silence
1245841910880710658,04/02/2020,EdNapier,shorting tsla never goes wrong
1245841866404200449,04/02/2020,FamousPixs,tesla is on the rise after hours following solid firstquarter vehicle deliveries numbers our traders weigh in tsla h
1245841777027932163,04/02/2020,fivehorizons,tsla up big after hours on delivery news  weird to see this kind of pump for a car company in a world where no one
1245841727975497728,04/02/2020,AnnL_Berlin,tesla is on the rise after hours following solid firstquarter vehicle deliveries numbers our traders weigh in tsla h
1245841663907463169,04/02/2020,darknight_x71,tesla delivered  and produced almost  vehicles tsla
1245841628536897537,04/02/2020,REKTstonkMAN,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245841563214696448,04/02/2020,frozencanuck,under the toughest conditions imaginable tsla just delivered  cars thats amazing huge congrats to
1245841554893201414,04/02/2020,teslaownersSV,tsla repo
1245841510278385665,04/02/2020,jermz05,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245841498974928896,04/02/2020,anitama11288442,sold my shares at why because i expect  to be really bad and tsla will tankbut i bought back at wh
1245841480930848768,04/02/2020,EVAutonomy,a lot of people dont understand  giving others tsla stock buying opportunities every now and then
1245841453261049857,04/02/2020,MinteractApp,tesla tsla jumps  to  after reporting  delivery amp production figures close to wall street expectati
1245841380129361920,04/02/2020,allbullnobear8,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245841373154004995,04/02/2020,KevinGraceKell1,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245841344469270528,04/02/2020,ray_hessel,tsla up  after hours another benefit of chinavirus is these incredible sales prices on awesom
1245841286814404608,04/02/2020,RottenAl,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245841245470986241,04/02/2020,fivehorizons,said before but wo tsla is presently worth  billion down from over  billion right now it produces
1245841220179558400,04/02/2020,MaryAnnRenner2,marketwatch tsla surges after hours on strong delivery and production numberstesla delivered  vehicles in  be
1245840978289643524,04/02/2020,BobAnde53064210,how much  did the hospital get for this  this reaks of sierra club part   tsla
1245840944345341956,04/02/2020,rocobasilisk,tsla tesla  deliveries  est tesla shanghai factory continued meeting record productiontesla m
1245840823326892032,04/02/2020,KevinGraceKell1,tsla deliveries will be a sell the news event withfactories running they made less cars than last quarter did
1245840797259296768,04/02/2020,alana69390294,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245840743043944448,04/02/2020,WintonCapPtnrs,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245840733065502720,04/02/2020,yazanjkm,but hey tsla are for the long term hopefully i can cash them out to help me buy a tesla one day thats the dream
1245840692879872006,04/02/2020,1MinuteStock,btw estimated earnings per share for tsla is  its  of the current price
1245840663972888576,04/02/2020,fly4dat,tsla could easily come in at  in the us if all their global sales acrossmodels would be a single model in the
1245840640430108672,04/02/2020,MirrorOfTimes,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245840607307685889,04/02/2020,vcdxnz001,tsla repo
1245840565410775040,04/02/2020,c4chaos,tsla repo
1245840539255296002,04/02/2020,LarkinsKaia,elon musk addresses the fud regarding ventilators he donated to hospitals in need tsla
1245840392723013632,04/02/2020,AmazingChevVolt,tsla repo
1245840333943996416,04/02/2020,ray_hessel,tsla  after hours
1245840239899414528,04/02/2020,RougeSillery,tsla is up  on news the world economy is collapsingso we got that goin for us
1245840210627153931,04/02/2020,Badger24,its really odd how every jurisdiction that we have independent data for shows tsla deliveries down sharply
1245840173671342082,04/02/2020,ArrashZ,tsla more bs action ah smh
1245840012693962760,04/02/2020,CNBC,tesla is on the rise after hours following solid firstquarter vehicle deliveries numbers our traders weigh in tsla h
1245839886004830208,04/02/2020,ArkadiuszKula,tsla repo
1245839865888948224,04/02/2020,evanoruvan09,tesla tsla up  after hours on huge delivery numbers chanos said on cnbc today this was his max short
1245839842400821248,04/02/2020,jacksonshotts,what do you predict it will get to tomorrow and do you expect a lot of people to short tsla going into the weekend
1245839838999244800,04/02/2020,Gfilche,tsla repo
1245839797668716549,04/02/2020,helipilotpat,tsla repo
1245839797660205056,04/02/2020,jacques_nate,tsla sell the fraud numbers  italy on total lock down in march and some how they had high numbers for italy
1245839785458987008,04/02/2020,Coronawatch10,fwiw i just added to our tsla short   but ive got upside stops in placethe funniest line is this release is a
1245839752961671171,04/02/2020,HyperChangeTV,tsla repo
1245839504310784002,04/02/2020,martyweiss,i thought at first tesla found a vaccine for covid but turns out its just a magic trick tsla does seem to ha
1245839502406340611,04/02/2020,dydxit,tsla refuses to clarify whether deliveries include cars its subsidiaries have purchased themselves that likely means tha
1245839473021198336,04/02/2020,norto_,tesla delivered  and produced almost  vehicles tsla
1245839207643447298,04/02/2020,LeftysCalves,shoulda had a call on tsla youd have made a lot more
1245839206523387904,04/02/2020,slimsnerdy,tsla up big after hours on delivery news  weird to see this kind of pump for a car company in a world where no one
1245839180434997250,04/02/2020,BoyPlunger5,tsla trades on options sometimes i forget that the news fundamentals can be terrible but it does
1245839110452936704,04/02/2020,rocobasilisk,even cfa do not have a discipline to stay long on tsla have you forgotten about china
1245838977191403521,04/02/2020,Bizniz203,tesla tsla up  after hours on huge delivery numbers chanos said on cnbc today this was his max short
1245838932354502657,04/02/2020,rocobasilisk,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245838914893623300,04/02/2020,rocobasilisk,tsla  cars delivered wow no revisingwithdrawing guidance
1245838788829446146,04/02/2020,13ericralph31,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245838746899152896,04/02/2020,WillardOfOdds,tsla up  after hours in a bear market very cool
1245838727374491648,04/02/2020,PlainSite,tsla had  more vehicle registrations in new york in march  than it did in march versusbased o
1245838626266775552,04/02/2020,MarcoDaCostaFX,funny thing is tsla closed on marchthe day ir circulated its loweredbar guidance   as i type this its
1245838603206483976,04/02/2020,Andreas_Hopf,not available yetmy total europe guesstimate was  consideringoftsla ships went to southampton
1245838590225104896,04/02/2020,scottpidity,tesla delivered  and produced almost  vehicles tsla
1245838572034326529,04/02/2020,sspencer_smb,this was some really bad twitter advice which i chose to ignore at least he admitted his mistake tsla
1245838463380922368,04/02/2020,Am25679699,deliveryproduction numbers coming this days our final estimate is  global deliveries tsla
1245838434440265731,04/02/2020,yngy6477,funny thing is tsla closed on marchthe day ir circulated its loweredbar guidance   as i type this its
1245838381889839106,04/02/2020,Coronawatch10,this tsla is rather amusing the company delivered  more model  than loweredbar guidance  around  million in
1245838264553967618,04/02/2020,markbspiegel,funny thing is tsla closed on marchthe day ir circulated its loweredbar guidance   as i type this it
1245837753675206668,04/02/2020,_Simon_K,tsla  cars delivered wow no revisingwithdrawing guidance
1245837730866761729,04/02/2020,Am25679699,tsla is taking market shares at a faster pace in current environment this always happens to innovation leader in tough tim
1245837727351750658,04/02/2020,prassie,instead of looking at tsla in  lets look at  i think they will make  k cars  k fremont   shanghai
1245837721727197184,04/02/2020,BillCMason,new york state just released its vehicle registration data for march  here is the tsla best ever  that the company
1245837674776154114,04/02/2020,1MinuteStock,do you know that book value for tsla is
1245837633701310464,04/02/2020,TeflonBust,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245837447386333185,04/02/2020,JohnVieira25,tesla tsla up  after hours on huge delivery numbers chanos said on cnbc today this was his max short
1245837410824417280,04/02/2020,PlainSite,new york state just released its vehicle registration data for march  here is the tsla best ever  that th
1245837386585722885,04/02/2020,Am25679699,do not get hooked up w  dp numbers or fin results of tsla we have a force major crisis results r meaningless important
1245837371733454848,04/02/2020,sconnick,love tsla bought shares from  long and strong
1245837273465143296,04/02/2020,slick_trader24,oh look everyone bought tsla before the numbers came out
1245837183958712320,04/02/2020,chung55,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245837134755291136,04/02/2020,Moisestrader1,tsla currently reacted higher from equal legs area   and a break above last week peak would open further upside
1245837072767651841,04/02/2020,AlienOvichO,tsla currently reacted higher from equal legs area   and a break above last week peak would open further
1245836922838061066,04/02/2020,thami_sakzn,tsla rallies  in post market trading after beating delivery numbers  vs
1245836900495024128,04/02/2020,AlienOvichO,tsla traded higher last week into the short term extreme area at    from where a pullback is current
1245836872581967880,04/02/2020,chung55,this is the greatest gift to short here if you arent already tsla
1245836823693266944,04/02/2020,AlienOvichO,tsla ended the decline on   at  then up from there  it started a bounce higher elliottwave trading
1245836821201932288,04/02/2020,MarketBeatNews,
1245836805460709376,04/02/2020,RatingsNetwork,teslas  car sales surged before pandemic shut things down tsla tsla stockpricemovements stockperformance
1245836785797619714,04/02/2020,GanaVK,tsla ripping sold dec   options for  couple of days ago would love to by it at  or pocket  by that time
1245836784065548288,04/02/2020,portatopia,so tsla sales declining  qq  far worse than industry average despite introduction of model  model shanghai amp n
1245836697394221056,04/02/2020,yngy6477,how is xi jinping going to drive all  tsla s he boughtsemi related gif below
1245836659972886529,04/02/2020,AlienOvichO,tslahour chart  showing the stock failing lower as expected and still looking for more weakness
1245836603932717056,04/02/2020,AlienOvichO,tslahour chart  presented to members at
1245836601332076544,04/02/2020,chrisamirr,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245836553345105926,04/02/2020,solitudedude__,dan ives changing his tsla price target to  this week shouldve been a sign it would pop back up look for the
1245836545149542400,04/02/2020,blane9171,how is xi jinping going to drive all  tsla s he boughtsemi related gif below
1245836500773654529,04/02/2020,MarketSavage,patience  tsla i figured delivery would be good and it would bounce off thatstill need to break and hold key l
1245836425347530752,04/02/2020,ElonsWorld,deliveryproduction numbers coming this days our final estimate is  global deliveries tsla
1245836412483710976,04/02/2020,MelStone31,tsla   share darkpool print afterhours at  time posted is cst
1245836402316595200,04/02/2020,ConnorGurule,model picked up some more tsla today at
1245836396964851713,04/02/2020,zerosum24,elon didnt take long to try and squeeze chanos tsla
1245836394423095297,04/02/2020,inteldotwav,tsla up  ah on good delivery numbers
1245836318917230593,04/02/2020,dpx,first exponential chart ive been happy to see for a while  tsla
1245836286981742593,04/02/2020,art2i,tesla  made   to inv delivered tsla up  after marketif fremont closed by jul on c
1245836272192675842,04/02/2020,chung55,tsla will guide down the week before beat those numbers then rally curacao will make out like a
1245836260461035520,04/02/2020,tyger_cyber,i sold almost everything to buy back into tesla as it went down last two days tsla dontdoubtyourvibe
1245836213661003776,04/02/2020,optionslion8,if not for tsla i would be  down
1245836204274221057,04/02/2020,realwillmeade,tesla tsla up  after hours on huge delivery numbers chanos said on cnbc today this was his max short
1245836182187106304,04/02/2020,ElonsWorld,tesla delivered  and produced almost  vehicles tsla
1245836113727520768,04/02/2020,Briefingcom,tsla tesla provides  vehicle production and deliveries update produced almost  vehicles and delivered
1245836106958024705,04/02/2020,Pete14688264,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245835972668821506,04/02/2020,ndolivas,picked up tsla after chanos interview what timing never bet against a disruptor
1245835945020030977,04/02/2020,chung55,hopf the production  is the key  tsla claims to be supply constrained if so t
1245835859825434626,04/02/2020,BroeSimon,you the man troy  you kept us all believing   tsla
1245835556631830528,04/02/2020,bredalien,first exponential chart ive been happy to see for a while  tsla
1245835406039330816,04/02/2020,HaydukeAbbey,hopf the production  is the key  tsla claims to be supply constrained if
1245835402730188800,04/02/2020,JackDamn,tsla is flying afterhours on the release of the  sales numbers up about  atm
1245835380441509891,04/02/2020,EveryoneSaysHi1,at least tsla wont need any bail out money
1245835343451967488,04/02/2020,may_ber00t,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245835137419341824,04/02/2020,BoyPlunger5,tsla will guide down the week before beat those numbers then rally curacao will make out like a bandit
1245835096617336833,04/02/2020,tomliberti,to the tsla incelsforelon defending him now the reprehensible act was promising a life saving device the world i
1245834997682122753,04/02/2020,AnozieUdemezue,chanos is a smart guy in general but he has no clue what hes talking about when it comes to tsla hes been wrong for yea
1245834989587095553,04/02/2020,CPA_trades,update on tslait looks like we may get to  area i like it for a bounce earnings late this month
1245834840420651008,04/02/2020,dpx,under the toughest conditions imaginable tsla just delivered  cars thats amazing huge congrats to
1245834839057747968,04/02/2020,AnozieUdemezue,i hope you are actively shorting tsla
1245834756392091649,04/02/2020,decodethefirm,tesla deliveries beat analysts estimates sparking stock rally tsla
1245834681918029826,04/02/2020,squawksquare,chanos sag halftime report jmp piper ms argus citi etc your tsla estimates and production cuts for  qt
1245834608328966144,04/02/2020,MrR17941987,hopf the music is where tsla  again reports to  more  sold cars than the registrations show  but i
1245834445493420032,04/02/2020,Flower_Power_67,tsla has not made any money since inception jim chanos halftime reporttradersedge
1245834429060153344,04/02/2020,fly4dat,so tsla sales declining  qq  far worse than industry average despite introduction of model  model shanghai amp n
1245834405270020096,04/02/2020,Somnium_co,this is what matters tsla
1245834387758825472,04/02/2020,thomaspan,tesla tslanews  production  vehicles delivering around sees strong model y productiondeliveriest
1245834302497206273,04/02/2020,BoyPlunger5,disciple for tsla manipulation to stop the call buyers need to lose if the call buyers in curacao have ins
1245834185975070721,04/02/2020,SamTalksTesla,first exponential chart ive been happy to see for a while  tsla
1245834168967344129,04/02/2020,yngy6477,this is the greatest gift to short here if you arent already tsla
1245834031519928320,04/02/2020,teshen8lin,might be another  up day tomorrow tsla
1245834001954140160,04/02/2020,Mike66638369,this seems promising but as always we should wait to hear s opinion before jumping to any conclusionstsla
1245833896698228738,04/02/2020,KingPickleRick1,tsla at  at  as i type is an utter joke  we were at  just a few days ago and the beautiful tesla story is b
1245833889140088837,04/02/2020,rocobasilisk,by   will have a trilliondollar plus market capitalization with expected value per tsla share of
1245833822530199555,04/02/2020,BobAnde53064210,is this a sierra club redo  how much money did  offer to cover for his sorry action  tsla
1245833790808682503,04/02/2020,lorakolodny,in the  deliveries report last year tesla reiterated its yearly guidancein tsla  deliveries
1245833786882797571,04/02/2020,Mike66638369,just stop   this is getting embarrassing for all involved tsla
1245833752476938240,04/02/2020,smegolas,if after hours holds tsla ytd return is   imagine thats the stock yo
1245833709841858561,04/02/2020,caseybullock18,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245833706612371458,04/02/2020,agusnox,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245833629462192128,04/02/2020,Boursier_com,tsla rallies  in post market trading after beating delivery numbers  vs
1245833596721602561,04/02/2020,4DFord,watch tsla tomorrow up  after hours
1245833536122376193,04/02/2020,droid_trader,any inputs on tsla
1245833448083689478,04/02/2020,GrimesHoldings,tsla has to be one of the best riskreward short opportunities in this market so many other names have been beat
1245833354395570186,04/02/2020,JohnCarlos,under the toughest conditions imaginable tsla just delivered  cars thats amazing huge congrats to
1245833353682505729,04/02/2020,trade_set,tsla crushed it  hats off to them
1245833312834400257,04/02/2020,glptbollinger,i see a green light at the end of the tunnel tsla
1245833259801403392,04/02/2020,DowdEdward,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245833184132173824,04/02/2020,echotoall,tsla  numbers  chanos never understood and still does not understand tesla
1245832933572661249,04/02/2020,victrola78,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245832858146459648,04/02/2020,shaolintrader88,tsla up on production n delivery beatso on list tomorrow
1245832824579444736,04/02/2020,xtrends,bear markets love stocks that gap up big they are like a fat salmon to a hungry bear  great shorting opportunities  tsla
1245832796293066754,04/02/2020,OppayahTwitR,imagine if tsla was allowed to work till end of  delivery numbers would have been  and producti
1245832791071305729,04/02/2020,ByeonChansoo,i love the tsla quarter reporting timing today better than a rollercoastermost exciting company to be part of
1245832777443860481,04/02/2020,BohleenDan,interesting obviously you and jimchanos have a difference of opiniontrading tsla
1245832746884202496,04/02/2020,monolith_greg,so tsla sales are down  qq expectations slashed with the help of ir just days before delivery numbers release
1245832621369638912,04/02/2020,BohleenDan,interesting obviously you and jimchanos have a difference of opiniontrading tsla
1245832568143900673,04/02/2020,ENKI78916723,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245832559856168960,04/02/2020,dspantidos,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245832438749724673,04/02/2020,3t3v3yWonder,tsla stock uppercent in after hours thats up  points
1245832435452932097,04/02/2020,stonston,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245832191050989569,04/02/2020,BruceReid577,breaking  tesla tsla delivers  vehicles in
1245832166774198273,04/02/2020,slick_trader24,i think everyone and their mother was short tsla
1245832129466060804,04/02/2020,OppayahTwitR,guess you never heard of  tsla
1245832126936817666,04/02/2020,BoyPlunger5,disciple with very crude calculations mms need to hedge just overmillion tsla shares billion if
1245832070703677442,04/02/2020,TraderMtb,wow tsla shorts not gonna be happy tomorrow up  ah
1245832032716021761,04/02/2020,PabloAl71818691,tsla  open tomorrow  margin call for shorts and bankruptcy
1245831959458299905,04/02/2020,TraderParadox,tesla is on the rise after hours following solid firstquarter vehicle deliveries numbers our traders weigh in tsla h
1245831947957555200,04/02/2020,PLHstock,this is an interesting reaction to a big quarter to quarter drop in tsla sales
1245831918228103168,04/02/2020,Estebangcel25,what recession electric sorry not sorry deliveries and production numbers from tesla tsla up  after hours
1245831885286256640,04/02/2020,SwissTeslaphile,why oh whysorry i mean yoyheres whats been repotsla
1245831756009390082,04/02/2020,CKoomet,yep but do you know who will come out on top tsla
1245831732357746689,04/02/2020,Sebasti34996356,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831729727680512,04/02/2020,50bips,broken clock but w tsla chanos  is a broke digital clock and not even right twice a day just a bunch of
1245831669820596224,04/02/2020,planwerk,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831631371460610,04/02/2020,RyeNotBerben,i thought there was no chance of this but filled tsla short at
1245831563989807107,04/02/2020,wk_kaminski,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831512227889157,04/02/2020,cjalexander240,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831450965901312,04/02/2020,WallStMedic,tsla teslaheres the pattern i used to buy tsla today near the lowsthe abc corrective move targeted  i got in at
1245831425888153603,04/02/2020,OppayahTwitR,wasnt  low enough today i bought more tsla today right before regular trading session ended
1245831417851863040,04/02/2020,curiosstranger1,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831386642042881,04/02/2020,GradyTong,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831313745154048,04/02/2020,frazmatazz,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245831302500290561,04/02/2020,ManemResearch,am i just stupid because i am not sure how car deliveries number could be revised its bizarre tsla
1245831001386909696,04/02/2020,tqlemd,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245830944826609664,04/02/2020,_space__cowboy_,tsla rallies  in post market trading after beating delivery numbers  vs
1245830916368297990,04/02/2020,ing_lele,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830900044173318,04/02/2020,ByeonChansoo,isnt  greater than all ipace ever sold in tsla delivers     at least  during a pandemic this says it all
1245830880570064897,04/02/2020,NickyTaleb,tsla at  at  as i type is an utter joke  we were at  just a few days ago and the beautiful tesla story is b
1245830825125523458,04/02/2020,thediddson,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830810986582017,04/02/2020,shr0a0,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830797774540800,04/02/2020,KristiRJensen,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245830796096581633,04/02/2020,pottsmark,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830766174638080,04/02/2020,Johnnaaaaaaaaaa,go tsla rockin that
1245830729532985344,04/02/2020,shr0a0,tsla   results are out  deliveries
1245830727754604545,04/02/2020,DeeJ722,ive held through multiple  drops in tsla since  with no problems but this is different were facing a complete m
1245830673643892742,04/02/2020,Sufiy,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830653364625408,04/02/2020,Steve_velo,under the toughest conditions imaginable tsla just delivered  cars thats amazing huge congrats to
1245830652211101699,04/02/2020,Xiphos_Trading,gonna be hard to sleep tonight after todays tsla shopping spree
1245830595449696264,04/02/2020,Jotaceo13,tsla im tempted to short after market but i can see a lot of manipulation lol hold me bears
1245830575686115329,04/02/2020,OppayahTwitR,wait didnt you sell all of your tsla position
1245830529045483520,04/02/2020,cscarroll,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830467049455619,04/02/2020,splubins,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245830431016009728,04/02/2020,teslaownersSV,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830427257921536,04/02/2020,thediddson,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245830396761309185,04/02/2020,DJWarrenYoung,elonmusk  has extra coronavirusfighting ventilators
1245830391338078214,04/02/2020,maxarsenalfc,the tsla numbers are fake yet its up almost  points ah
1245830385524715520,04/02/2020,venghaustt,wont be along for the climb this go round tsla but issagg
1245830334190686208,04/02/2020,Teslarati,tesla nails best ever  as model y and modeldeliveries lead the charge tsla
1245830328796745728,04/02/2020,DirtyTesla,ive been trading tsla just a bit i have my long shares but with it going up and down so much seemed like fun
1245830260974686208,04/02/2020,jesusd_martinez,tsla   results are out  deliveries
1245830243102777345,04/02/2020,EmilM123456,tsla cant fight the tape tomorrow plan wait for first big dip to jump long tesla always has one huge fade befor
1245830234642898944,04/02/2020,Real_Futurist,tsla now up  from todays lows after reporting  deliveries and  production pretty incredible in rela
1245830227973963778,04/02/2020,RobJeanpinc,tsla up  after hours
1245830122164441088,04/02/2020,TraderParadox,tsla today action to review that chanos comments were spot on cant understand this stuff those  making a l
1245830121522487297,04/02/2020,1MinuteStock,wondering about risks of tsla the day volatility is
1245830102153191425,04/02/2020,mshsoccer,and holy smokes i just saw tsla
1245830092430798849,04/02/2020,jfhksar88,tsla rallies  in post market trading after beating delivery numbers  vs
1245830075313868800,04/02/2020,gaetanobc3,heres tsla heat tracking delivery projection in wuhan china   january  present
1245830037774966786,04/02/2020,relativelyr,tesla solar roof are more efficiency vs traditional panels with gorgeous lookingtsla tesla solarroof
1245830031315738627,04/02/2020,hfrcapital,this seems promising but as always we should wait to hear s opinion before jumping to any conclusionstsla
1245830017638191105,04/02/2020,ALarigaudrieBFM,tsla rallies  in post market trading after beating delivery numbers  vs
1245829899086180352,04/02/2020,SteveHamel16,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245829850105032704,04/02/2020,rocobasilisk,chanos is a smart guy in general but he has no clue what hes talking about when it comes to tsla hes been wrong for yea
1245829809575530497,04/02/2020,DoinItForUAnth5,tsla booming  after beating analyst delivery estimates
1245829799504826368,04/02/2020,IGSquawk,tsla rallies  in post market trading after beating delivery numbers  vs
1245829775215800321,04/02/2020,stephenpallotta,beautiful news from  tsla
1245829764763402251,04/02/2020,zeroshorts,tsla delivered a pathetically tiny  cars per day at a huge loss worldwide in  vs oems selling  of thou
1245829721478348800,04/02/2020,darylmox,tsla is going to get very interesting tomorrow
1245829703870500865,04/02/2020,PlugInFUD,tsla at  at  as i type is an utter joke  we were at  just a few days ago and the beautiful tesla s
1245829699198046211,04/02/2020,TOCNewYorkState,beautiful news from  tsla
1245829616759009280,04/02/2020,PeterTrader99,tsla shorts ah
1245829540749983744,04/02/2020,PLHstock,tsla is going to get very interesting tomorrow
1245829533787394049,04/02/2020,TacoNuclear,tsla from fox business awall streets consensus projection of  units doesnt reflect the pandemic
1245829443849015301,04/02/2020,MarkNewtonCMT,tsla teslaheres the pattern i used to buy tsla today near the lowsthe abc corrective move targeted  i got i
1245829408222560256,04/02/2020,d_kab1,tsla booming  after beating analyst delivery estimates
1245829269105692673,04/02/2020,NickCampbell41,tsla up  after hours
1245829263393263616,04/02/2020,AnozieUdemezue,instead of looking at tsla in  lets look at  i think they will make  k cars  k fremont   shanghai
1245829224247648257,04/02/2020,Hein_The_Slayer,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245829223371112448,04/02/2020,_steve2_,always one oddballhangin  tsla added to the steve index
1245829214214836226,04/02/2020,Kristennetten,the reason this news is so immense is because of the bigger story it tells tsla has produced amp delivered  more than
1245829205792829441,04/02/2020,robinivski,nearlymillions tsla shares traded ah  il faut le fairemakes me proud to bet against the best in the business
1245829183898558470,04/02/2020,asvpkb,thank you tsla
1245829040360980482,04/02/2020,RicochetRowdy,great right ross tsla
1245829009327288323,04/02/2020,EnStockResearch,the day of reckoning will come when tsla suppliers demand payment  the longer covid lingers the greater the l
1245828953241088000,04/02/2020,joshspero,always nice when readers get in touch tsla
1245828937550200832,04/02/2020,OneDay_thebook,doesnt matter if elon gets infected with coronavirus  say goodbye to tsla
1245828909486288896,04/02/2020,ericdavis221,yep its making the price go up during the ahbut they shorted tsla last month during todays ah a
1245828840330604546,04/02/2020,defnotES2,another good point chanos tsla short just grew from his biggest to even bigger  great job jim
1245828837973340162,04/02/2020,iMarketClues,they front ran chanos to suck the bears in tsla up  after hours
1245828836312440832,04/02/2020,AEONde,why oh whysorry i mean yoyheres whats been repotsla
1245828826992697344,04/02/2020,oobilly1,tsla is a  bill ent value company that sold only  cars in  lol why wasnt the fy  deliveries guidance
1245828801637957633,04/02/2020,EnStockResearch,the  question is will tsla ever trade at a realistic price short of the company declaring bankrup
1245828794910457856,04/02/2020,BaitsDinger,tsla  major sell on the delivery news delivered vehicles vs  expected does this change the fact that tesl
1245828749943136256,04/02/2020,ShortingCrap,tsla with the ah trading there is a  swing again must have been likeweeks ago was getting bit boring s
1245828742188064768,04/02/2020,BoomerLifetime,tesla is on the rise after hours following solid firstquarter vehicle deliveries numbers our traders weigh in tsla h
1245828732612304897,04/02/2020,Scelliott81,tsla breakout through trendline next resistance around  on the daily looks bullish
1245828726400696323,04/02/2020,ClaytonDandy,fwiw i just added to our tsla short   but ive got upside stops in placethe funniest line is this release is a
1245828708784578560,04/02/2020,permabear_uk,tesla tslanews  production  vehicles delivering around sees strong model y productiondeliveri
1245828682741985280,04/02/2020,TheOxTrading,check the time stamp tsla  point drop
1245828649758216193,04/02/2020,jm_option,bamaletsla
1245828617776455681,04/02/2020,crescendo_cap,lot of short covering and institutional buying tomorrow get ready  tsla
1245828608012288001,04/02/2020,resx18,tsla  tesla doesnt change growth goal despite coronavirus uncertainty
